ocd-division,County,Location Name,Address 1,Address 2,dirs,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbia_heights,Anoka,Columbia Heights City Hall,590 40th Ave NE,,,Columbia Heights,MN,55421,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,09-26-2016,09-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,09-28-2016,09-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,09-29-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-03-2016,10-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10-05-2016,10-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-06-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-10-2016,10-11-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10-12-2016,10-12-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-13-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-17-2016,10-18-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10-19-2016,10-19-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-20-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-24-2016,10-25-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,10-26-2016,10-26-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-27-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,10-31-2016,11-01-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,11-02-2016,11-02-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1600,11-03-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:columbus,Anoka,Columbus City Hall,16319 Kettle River Blvd,,,Columbus,MN,55025,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:coon_rapids,Anoka,Coon Rapids City Hall,11155 Robinson Dr,,,Coon Rapids,MN,55433,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1600,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1600,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1600,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1600,10-17-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1600,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1600,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1600,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:east_bethel,Anoka,East Bethel City Hall,2241 221st Ave NE,,,East Bethel,MN,55011,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:fridley",Anoka,Fridley Municipal Center,6431 University Ave NE,,,Fridley,MN,55432,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1200,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1630,09-26-2016,09-29-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1200,09-30-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1630,10-03-2016,10-06-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1200,10-07-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1630,10-10-2016,10-13-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1200,10-14-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1630,10-17-2016,10-20-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1200,10-21-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1630,10-24-2016,10-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1200,10-28-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1200,11-04-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ham_lake,Anoka,Ham Lake City Hall,15544 Central Ave NE,,,Ham Lake,MN,55304,700,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hilltop,Anoka,Hilltop City Hall,4555 Jackson St,,,Hilltop,MN,55421,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lexington,Anoka,Lexington Offices,9180 Lexington Ave,,,Lexington,MN,55014,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:lino_lakes,Anoka,Lino Lakes City Hall,600 Town Center Pkwy,,,Lino Lakes,MN,55014,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:stacy,Anoka,Linwood Town Hall,22817 Typo Creek Dr NE,,,Stacy,MN,55079,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:nowthen,Anoka,Nowthen City Offices,8188 199th Ave NW,,,Nowthen,MN,55330,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:oak_grove,Anoka,Oak Grove City Hall,19900 Nightingale St NW,,,Oak Grove,MN,55011,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:ramsey,Anoka,Ramsey Municipal Center / City Hall,7550 Sunwood Dr NW,,,Ramsey,MN,55303,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:spring_lake_park,Anoka,Spring Lake Park City Offices,1301 81st Ave NE,,,Spring Lake Park,MN,55432,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
