ocd_division,homepage,county,loc_name,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt_1,appt_2,appt_3,subject_to_change,notes,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Maywood Courthouse - Whitcomb Building,1311 Maybrook Sq. ,Room 104,,Maywood,IL,60153,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,348,Maywood Courthouse - Whitcomb Building,"1311 Maybrook Sq., Maywood, IL, 60153",Room 104,09:00 AM - 05:00 PM,,ho66238681,false,true,,,,poll64204080
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Maywood Courthouse - Whitcomb Building,1311 Maybrook Sq. ,Room 104,,Maywood,IL,60153,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,349,Maywood Courthouse - Whitcomb Building,"1311 Maybrook Sq., Maywood, IL, 60153",Room 104,09:00 AM - 03:00 PM,,ho66238681,false,true,,,,poll64204080
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Maywood Courthouse - Whitcomb Building,1311 Maybrook Sq. ,Room 104,,Maywood,IL,60153,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,350,Maywood Courthouse - Whitcomb Building,"1311 Maybrook Sq., Maywood, IL, 60153",Room 104,09:00 AM - 07:00 PM,,ho66238681,false,true,,,,poll64204080
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Maywood Courthouse - Whitcomb Building,1311 Maybrook Sq. ,Room 104,,Maywood,IL,60153,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,351,Maywood Courthouse - Whitcomb Building,"1311 Maybrook Sq., Maywood, IL, 60153",Room 104,09:00 AM - 05:00 PM,,ho66238681,false,true,,,,poll64204080
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Maywood Courthouse - Whitcomb Building,1311 Maybrook Sq. ,Room 104,,Maywood,IL,60153,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,False,False,False,,,352,Maywood Courthouse - Whitcomb Building,"1311 Maybrook Sq., Maywood, IL, 60153",Room 104,09:00 AM - 03:00 PM,,ho66238681,false,true,,,,poll64204080
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Maywood Courthouse - Whitcomb Building,1311 Maybrook Sq. ,Room 104,,Maywood,IL,60153,09:00:00 - 06:00,15:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,353,Maywood Courthouse - Whitcomb Building,"1311 Maybrook Sq., Maywood, IL, 60153",Room 104,09:00 AM - 03:00 PM,,ho66238681,false,true,,,,poll64204080
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Melrose Park Village Hall,1000 N. 25th Ave,,,Melrose Park,IL,60160,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,354,Melrose Park Village Hall,"1000 N. 25th Ave, Melrose Park, IL, 60160",,09:00 AM - 05:00 PM,,ho79969699,false,true,,,,poll17334584
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Melrose Park Village Hall,1000 N. 25th Ave,,,Melrose Park,IL,60160,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,355,Melrose Park Village Hall,"1000 N. 25th Ave, Melrose Park, IL, 60160",,09:00 AM - 05:00 PM,,ho79969699,false,true,,,,poll17334584
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Melrose Park Village Hall,1000 N. 25th Ave,,,Melrose Park,IL,60160,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,356,Melrose Park Village Hall,"1000 N. 25th Ave, Melrose Park, IL, 60160",,09:00 AM - 03:00 PM,,ho79969699,false,true,,,,poll17334584
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Melrose Park Village Hall,1000 N. 25th Ave,,,Melrose Park,IL,60160,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,357,Melrose Park Village Hall,"1000 N. 25th Ave, Melrose Park, IL, 60160",,09:00 AM - 07:00 PM,,ho79969699,false,true,,,,poll17334584
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Melrose Park Village Hall,1000 N. 25th Ave,,,Melrose Park,IL,60160,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,358,Melrose Park Village Hall,"1000 N. 25th Ave, Melrose Park, IL, 60160",,09:00 AM - 05:00 PM,,ho79969699,false,true,,,,poll17334584
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Melrose Park Village Hall,1000 N. 25th Ave,,,Melrose Park,IL,60160,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,False,False,False,,,359,Melrose Park Village Hall,"1000 N. 25th Ave, Melrose Park, IL, 60160",,09:00 AM - 03:00 PM,,ho79969699,false,true,,,,poll17334584
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Melrose Park Village Hall,1000 N. 25th Ave,,,Melrose Park,IL,60160,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,360,Melrose Park Village Hall,"1000 N. 25th Ave, Melrose Park, IL, 60160",,09:00 AM - 05:00 PM,,ho79969699,false,true,,,,poll17334584
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Mount Prospect Village Hall,50 S. Emerson St,,,Mount Prospect,IL,60056,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,361,Mount Prospect Village Hall,"50 S. Emerson St, Mount Prospect, IL, 60056",,09:00 AM - 05:00 PM,,ho38512779,false,true,,,,poll39552159
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Mount Prospect Village Hall,50 S. Emerson St,,,Mount Prospect,IL,60056,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,362,Mount Prospect Village Hall,"50 S. Emerson St, Mount Prospect, IL, 60056",,09:00 AM - 05:00 PM,,ho38512779,false,true,,,,poll39552159
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Mount Prospect Village Hall,50 S. Emerson St,,,Mount Prospect,IL,60056,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,363,Mount Prospect Village Hall,"50 S. Emerson St, Mount Prospect, IL, 60056",,09:00 AM - 03:00 PM,,ho38512779,false,true,,,,poll39552159
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Mount Prospect Village Hall,50 S. Emerson St,,,Mount Prospect,IL,60056,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,364,Mount Prospect Village Hall,"50 S. Emerson St, Mount Prospect, IL, 60056",,09:00 AM - 07:00 PM,,ho38512779,false,true,,,,poll39552159
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Mount Prospect Village Hall,50 S. Emerson St,,,Mount Prospect,IL,60056,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,365,Mount Prospect Village Hall,"50 S. Emerson St, Mount Prospect, IL, 60056",,09:00 AM - 05:00 PM,,ho38512779,false,true,,,,poll39552159
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Mount Prospect Village Hall,50 S. Emerson St,,,Mount Prospect,IL,60056,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,False,False,False,,,366,Mount Prospect Village Hall,"50 S. Emerson St, Mount Prospect, IL, 60056",,09:00 AM - 03:00 PM,,ho38512779,false,true,,,,poll39552159
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Mount Prospect Village Hall,50 S. Emerson St,,,Mount Prospect,IL,60056,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,367,Mount Prospect Village Hall,"50 S. Emerson St, Mount Prospect, IL, 60056",,09:00 AM - 05:00 PM,,ho38512779,false,true,,,,poll39552159
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Niles Village Hall,1000 Civic Center Drive,,,Niles,IL,60714,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,368,Niles Village Hall,"1000 Civic Center Drive, Niles, IL, 60714",,09:00 AM - 05:00 PM,,ho54243811,false,true,,,,poll80794170
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Niles Village Hall,1000 Civic Center Drive,,,Niles,IL,60714,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,369,Niles Village Hall,"1000 Civic Center Drive, Niles, IL, 60714",,09:00 AM - 05:00 PM,,ho54243811,false,true,,,,poll80794170
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Niles Village Hall,1000 Civic Center Drive,,,Niles,IL,60714,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,370,Niles Village Hall,"1000 Civic Center Drive, Niles, IL, 60714",,09:00 AM - 03:00 PM,,ho54243811,false,true,,,,poll80794170
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Niles Village Hall,1000 Civic Center Drive,,,Niles,IL,60714,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,371,Niles Village Hall,"1000 Civic Center Drive, Niles, IL, 60714",,09:00 AM - 07:00 PM,,ho54243811,false,true,,,,poll80794170
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Niles Village Hall,1000 Civic Center Drive,,,Niles,IL,60714,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,372,Niles Village Hall,"1000 Civic Center Drive, Niles, IL, 60714",,09:00 AM - 05:00 PM,,ho54243811,false,true,,,,poll80794170
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Niles Village Hall,1000 Civic Center Drive,,,Niles,IL,60714,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,False,False,False,,,373,Niles Village Hall,"1000 Civic Center Drive, Niles, IL, 60714",,09:00 AM - 03:00 PM,,ho54243811,false,true,,,,poll80794170
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Niles Village Hall,1000 Civic Center Drive,,,Niles,IL,60714,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,374,Niles Village Hall,"1000 Civic Center Drive, Niles, IL, 60714",,09:00 AM - 05:00 PM,,ho54243811,false,true,,,,poll80794170
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Norridge Village Hall,4000 N. Olcott Ave,,,Norridge,IL,60706,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,375,Norridge Village Hall,"4000 N. Olcott Ave, Norridge, IL, 60706",,09:00 AM - 05:00 PM,,ho72056873,false,true,,,,poll40122168
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Norridge Village Hall,4000 N. Olcott Ave,,,Norridge,IL,60706,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,376,Norridge Village Hall,"4000 N. Olcott Ave, Norridge, IL, 60706",,09:00 AM - 05:00 PM,,ho72056873,false,true,,,,poll40122168
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Norridge Village Hall,4000 N. Olcott Ave,,,Norridge,IL,60706,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,377,Norridge Village Hall,"4000 N. Olcott Ave, Norridge, IL, 60706",,09:00 AM - 03:00 PM,,ho72056873,false,true,,,,poll40122168
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Norridge Village Hall,4000 N. Olcott Ave,,,Norridge,IL,60706,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,378,Norridge Village Hall,"4000 N. Olcott Ave, Norridge, IL, 60706",,09:00 AM - 07:00 PM,,ho72056873,false,true,,,,poll40122168
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Norridge Village Hall,4000 N. Olcott Ave,,,Norridge,IL,60706,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,379,Norridge Village Hall,"4000 N. Olcott Ave, Norridge, IL, 60706",,09:00 AM - 05:00 PM,,ho72056873,false,true,,,,poll40122168
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Norridge Village Hall,4000 N. Olcott Ave,,,Norridge,IL,60706,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,False,False,False,,,380,Norridge Village Hall,"4000 N. Olcott Ave, Norridge, IL, 60706",,09:00 AM - 03:00 PM,,ho72056873,false,true,,,,poll40122168
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Norridge Village Hall,4000 N. Olcott Ave,,,Norridge,IL,60706,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,381,Norridge Village Hall,"4000 N. Olcott Ave, Norridge, IL, 60706",,09:00 AM - 05:00 PM,,ho72056873,false,true,,,,poll40122168
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Northbrook Village Hall,1225 Cedar Lane,,,Northbrook,IL,60062,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,382,Northbrook Village Hall,"1225 Cedar Lane, Northbrook, IL, 60062",,09:00 AM - 05:00 PM,,ho93627904,false,true,,,,poll12477252
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Northbrook Village Hall,1225 Cedar Lane,,,Northbrook,IL,60062,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,383,Northbrook Village Hall,"1225 Cedar Lane, Northbrook, IL, 60062",,09:00 AM - 05:00 PM,,ho93627904,false,true,,,,poll12477252
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Northbrook Village Hall,1225 Cedar Lane,,,Northbrook,IL,60062,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,384,Northbrook Village Hall,"1225 Cedar Lane, Northbrook, IL, 60062",,09:00 AM - 03:00 PM,,ho93627904,false,true,,,,poll12477252
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Northbrook Village Hall,1225 Cedar Lane,,,Northbrook,IL,60062,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,385,Northbrook Village Hall,"1225 Cedar Lane, Northbrook, IL, 60062",,09:00 AM - 07:00 PM,,ho93627904,false,true,,,,poll12477252
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Northbrook Village Hall,1225 Cedar Lane,,,Northbrook,IL,60062,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,386,Northbrook Village Hall,"1225 Cedar Lane, Northbrook, IL, 60062",,09:00 AM - 05:00 PM,,ho93627904,false,true,,,,poll12477252
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Northbrook Village Hall,1225 Cedar Lane,,,Northbrook,IL,60062,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,False,False,False,,,387,Northbrook Village Hall,"1225 Cedar Lane, Northbrook, IL, 60062",,09:00 AM - 03:00 PM,,ho93627904,false,true,,,,poll12477252
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Northbrook Village Hall,1225 Cedar Lane,,,Northbrook,IL,60062,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,388,Northbrook Village Hall,"1225 Cedar Lane, Northbrook, IL, 60062",,09:00 AM - 05:00 PM,,ho93627904,false,true,,,,poll12477252
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Forest City Hall,15440 S. Central Ave,,,Oak Forest,IL,60452,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,389,Oak Forest City Hall,"15440 S. Central Ave, Oak Forest, IL, 60452",,09:00 AM - 05:00 PM,,ho99086071,false,true,,,,poll36820519
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Forest City Hall,15440 S. Central Ave,,,Oak Forest,IL,60452,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,390,Oak Forest City Hall,"15440 S. Central Ave, Oak Forest, IL, 60452",,09:00 AM - 05:00 PM,,ho99086071,false,true,,,,poll36820519
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Forest City Hall,15440 S. Central Ave,,,Oak Forest,IL,60452,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,391,Oak Forest City Hall,"15440 S. Central Ave, Oak Forest, IL, 60452",,09:00 AM - 03:00 PM,,ho99086071,false,true,,,,poll36820519
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Forest City Hall,15440 S. Central Ave,,,Oak Forest,IL,60452,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,392,Oak Forest City Hall,"15440 S. Central Ave, Oak Forest, IL, 60452",,09:00 AM - 07:00 PM,,ho99086071,false,true,,,,poll36820519
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Forest City Hall,15440 S. Central Ave,,,Oak Forest,IL,60452,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,393,Oak Forest City Hall,"15440 S. Central Ave, Oak Forest, IL, 60452",,09:00 AM - 05:00 PM,,ho99086071,false,true,,,,poll36820519
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Forest City Hall,15440 S. Central Ave,,,Oak Forest,IL,60452,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,False,False,False,,,394,Oak Forest City Hall,"15440 S. Central Ave, Oak Forest, IL, 60452",,09:00 AM - 03:00 PM,,ho99086071,false,true,,,,poll36820519
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Forest City Hall,15440 S. Central Ave,,,Oak Forest,IL,60452,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,395,Oak Forest City Hall,"15440 S. Central Ave, Oak Forest, IL, 60452",,09:00 AM - 05:00 PM,,ho99086071,false,true,,,,poll36820519
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Lawn Village Hall,9446 S. Raymond Ave,,,Oak Lawn,IL,60453,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,396,Oak Lawn Village Hall,"9446 S. Raymond Ave, Oak Lawn, IL, 60453",,09:00 AM - 05:00 PM,,ho25965144,false,true,,,,poll83226125
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Lawn Village Hall,9446 S. Raymond Ave,,,Oak Lawn,IL,60453,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,397,Oak Lawn Village Hall,"9446 S. Raymond Ave, Oak Lawn, IL, 60453",,09:00 AM - 05:00 PM,,ho25965144,false,true,,,,poll83226125
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Oak Lawn Village Hall,9446 S. Raymond Ave,,,Oak Lawn,IL,60453,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,398,Oak Lawn Village Hall,"9446 S. Raymond Ave, Oak Lawn, IL, 60453",,09:00 AM - 03:00 PM,,ho25965144,false,true,,,,poll83226125
