name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Gilbert City Hall,"16 S Broadway St, Gilbert, MN 55741", ,08:00 AM-05:00 PM,,ho60640349,false,true,,,,poll28223516
Governmental Services Building,"5105 Maple Grove Rd, Hermantown, MN 55811", ,08:00 AM-04:30 PM,,ho29069008,false,true,,,,poll48016389
Hibbing City Hall,"401 E 21st St, Hibbing, MN 55746", ,08:00 AM-04:00 PM,,ho56152837,false,true,,,,poll48608560
Hoyt Lakes City Hall,"206 Kennedy Memorial Drive, Hoyt Lakes, MN 55750", ,07:30 AM-04:00 PM,,ho69594550,false,true,,,,poll61243803
Mountain Iron City Hall,"8586 Enterprise Dr S, Mountain Iron, MN 55768", ,07:30 AM-04:00 PM,,ho86889486,false,true,,,,poll2582545
Rice Lake Town Hall,"4107 W Beyer Rd, Duluth, MN 55803", ,07:30 AM-04:30 PM,,ho25822337,false,true,,,,poll11301511
Senior Center,"302 Frantz Ave, Buhl, MN 55713", ,08:00 AM-05:00 PM,,ho16041640,false,true,,,,poll67567444
Tower City Hall,"602 Main Street, Tower, MN 55790", ,08:00 AM-04:30 PM,,ho1776533,false,true,,,,poll26727133
Virginia City Hall,"327 S 1st St, Virginia, MN 55792", ,08:00 AM-04:30 PM,,ho74963765,false,true,,,,poll73269635
White Township,"16 W 2nd Ave N, Aurora, MN 55705", ,08:00 AM-05:00 PM,,ho90233688,false,true,,,,poll47642921
,"321 N Main St, Biwabik, MN 55708", ,08:00 AM-04:30 PM,,ho67619667,false,true,,,,poll15532390
,"225 1st St Northeast, Melrose, MN 56352", ,08:00 AM-04:30 PM,,ho29901579,false,true,,,,poll7142227
,"705 Courthouse Sq, St Cloud, MN 56303",Rm 148 ,08:00 AM-04:30 PM,,ho28814789,false,true,,,,poll7985275
,"630 Florence Ave, Owatonna, MN 55060", ,08:00 AM-05:00 PM,,ho68910723,false,true,,,,poll25824306
,"400 Colorado Ave, Morris, MN 56267",Ste 303 ,08:00 AM-04:30 PM,,ho24638940,false,true,,,,poll38726618
,"301 14th St N, Benson, MN 56215", ,08:30 AM-04:30 PM,,ho85323925,false,true,,,,poll82901434
,"215 1st Ave S, Long Prairie, MN 56347",Ste 201 ,08:00 AM-04:30 PM,,ho11598439,false,true,,,,poll36418699
,"702 2nd Ave N, Wheaton, MN 56296", ,08:30 AM-04:30 PM,,ho19752985,false,true,,,,poll82418445
Lake City City Hall,"205 W Center St, Lake City, MN 55041", ,08:00 AM-04:30 PM,,ho17239416,false,true,,,,poll12637813
,"625 Jefferson Ave, Wabasha, MN 55981", ,08:00 AM-04:30 PM,,ho11506681,false,true,,,,poll817696
