name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Massac County Clerk Office,"1 Superman Square, Metropolis, IL, 62960",,08:00 AM - 12:00 PM,,ho14792853,false,true,,,,poll66346557
McDonough County Registration Basement,"1 Courthouse Square, Macomb, IL, 61455",,08:00 AM - 04:00 PM,,ho17829534,false,true,,,,poll28544110
Western Illinois University,"1 University Cir, Macomb, IL, 61455",,10:00 AM - 05:00 PM,,ho93361805,false,true,,,,poll56788226
McHenry County Clerk's Office,"667 Ware Rd., Woodstock, IL, 60098","Suite 107 from 9/29-10/21; 2nd Floor, Conference Room A from 10/24-11/7",08:30 AM - 04:30 PM,,ho35097774,false,true,,,,poll93431915
Algonquin Township Offices,"3702 US Hwy 14, Crystal Lake, IL, 60014","Building 6B, Road District Community Room",09:00 AM - 04:00 PM,,ho82016247,false,true,,,,poll86296298
City of Crystal Lake,"100 W Municipal Complex, Room P106, Crystal Lake, IL, 60014",Room P106,08:30 AM - 04:30 PM,,ho25604027,false,true,,,,poll1216259
Huntley Park District,"12015 Mill St, Huntley, IL, 60142",,08:30 AM - 04:30 PM,,ho4090230,false,true,,,,poll54561826
Lake in the Hills Village Hall,"600 Harvest Gate, Lake in the Hills, IL, 60156",Executive Conference Room (Enter thru Board Room),08:30 AM - 04:30 PM,,ho82539635,false,true,,,,poll86874090
McHenry City Hall,"333 S Green St, McHenry, IL, 60050",Court entrance only,08:30 AM - 04:30 PM,,ho30300544,false,true,,,,poll85789880
McHenry Township Offices,"3703 N. Richmond Rd., Johnsburg, IL, 60051",,08:30 AM - 04:00 PM,,ho88817848,false,true,,,,poll11620072
Nunda Township Offices,"3510 Bay Rd, Annex, Crystal Lake, IL, 60012",,08:30 AM - 03:30 PM,,ho4247058,false,true,,,,poll75070482
Dunham Township Office,"107 Airport Rd, Harvard, IL, 60033",,09:00 AM - 04:00 PM,,ho31156244,false,true,,,,poll3819425
Marengo City Hall,"132 E Prairie St, Marengo, IL, 60152",Upper Chamber,09:00 AM - 04:00 PM,,ho54904964,false,true,,,,poll83797487
McLean County Clerk's Office,"115 E. Washington St, Bloomington, IL, 61701",,08:30 AM - 04:30 PM,,ho73375167,false,true,,,,poll54665799
"ISU Bone Student Center, Faculty/Staff Commons","100 N University St., Normal, IL, 61761",,10:00 AM - 05:00 PM,,ho53599900,false,true,,,,poll93660547
ISU--Watterson Towers - Rosa Parks Room,"301 S Fell Ave, Normal, IL, 61761",,12:00 PM - 07:00 PM,,ho25746686,false,true,,,,poll33929153
ISU--Milner Library - Room 164 D,"201 N School St., Normal, IL, 61761",,12:00 PM - 07:00 PM,,ho10629783,false,true,,,,poll62516514
"Menard County Clerk's office, Menard County Courthouse","102 S. 7th Street, Petersburg, IL, 62675",,08:30 AM - 04:30 PM,,ho82202596,false,true,,,,poll38588549
"Mercer County Clerk Office, Mercer County Courthouse","100 SE 3rd St, Aleda, IL, 61231",,08:00 AM - 04:00 PM,,ho85923263,false,true,,,,poll92973583
"Monroe County Courthouse, County Clerk's Office","100 South Main Street, Waterloo, IL, 62298",,08:00 AM - 04:30 PM,,ho81975168,false,true,,,,poll42948698
Historic Courthouse Basement,"#1 Courthouse Square, Hillsboro, IL, 62049",,08:00 AM - 04:00 PM,,ho39284004,false,true,,,,poll78016200
Morgan County Clerk Office,"300 West State Street, Jacksonville, IL, 62651",,08:30 AM - 04:30 PM,,ho59784633,false,true,,,,poll217599
Moultrie County Clerk's Office,"10 South Main, Sullivan, IL, 61951",Ste 5,08:30 AM - 05:00 PM,,ho67531103,false,true,,,,poll91905840
Ogle County Clerk_  s Office,"105 S. 5th St., Oregon, IL, 61061",Suite 104,08:30 AM - 04:30 PM,,ho4219874,false,true,,,,poll47457632
Flagg Township Building,"303 W Route 38, Rochelle, IL, 61068",,09:00 AM - 04:00 PM,,ho20992075,false,true,,,,poll79398021
Peoria Election Office,"542 SW Adams, Peoria, IL, 61602",,08:30 AM - 04:30 PM,,ho79553755,false,true,,,,poll95510128
ICC North,"5407 N University, Peoria, IL, 61635",,10:00 AM - 06:00 PM,,ho51122090,false,true,,,,poll71874908
Princeville Library,"207 N Walnut St, Princeville, IL, 61559",,10:00 AM - 06:00 PM,,ho77423116,false,true,,,,poll7305236
Hanna City Methodist Church,"12208 W Farmington Rd, Hanna City, IL, 61536",,10:00 AM - 06:00 PM,,ho8599975,false,true,,,,poll70874113
Brimfield Library,"111 S Galena Ave, Brimfield, IL, 61517",,10:00 AM - 06:00 PM,,ho95910655,false,true,,,,poll23144337
Lake Camelot Clubhouse,"9278 W Lake Camelot Dr, Mapleton, IL, 61547",,10:00 AM - 06:00 PM,,ho27022183,false,true,,,,poll94764800
Alpha Park Library,"3527 Airport Road, Bartonville, IL, 61607",,10:00 AM - 06:00 PM,,ho46797515,false,true,,,,poll47658099
Dunlap Library,"302 N 1st St, Dunlap, IL, 61525",,10:00 AM - 06:00 PM,,ho86923340,false,true,,,,poll45430101
Peoria Heights Library,"816 E Glen Ave, Peoria Heights, IL, 61616",,10:00 AM - 06:00 PM,,ho1309168,false,true,,,,poll23742862
Elmwood Methodist Church,"821 W Main St, Elmwood, IL, 61529",,10:00 AM - 06:00 PM,,ho76188112,false,true,,,,poll7247120
Chillicothe Library,"430 N Bradley Ave, Chillicothe, IL, 61523",,10:00 AM - 06:00 PM,,ho62800957,false,true,,,,poll22315050
Kickapoo Township Hall,"10025 US-150, Edwards, IL, 61528",,10:00 AM - 06:00 PM,,ho80036216,false,true,,,,poll76609970
West Peoria City Hall:,"2506 W Rohmann Ave, West Peoria, IL, 61604",,10:00 AM - 06:00 PM,,ho86021183,false,true,,,,poll80122837
Perry County City Clerk's Offie,"3764 State Route 13/127, Pinckneyville, IL, 62274",Room 204,08:00 AM - 04:00 PM,,ho17013470,false,true,,,,poll88256983
Du Quoin City Hall,"28 S. Washington Street, Du Quion, IL, 62832",,04:00 PM - 07:00 PM,,ho61555913,false,true,,,,poll33761253
Piatt County Clerk's Office,"101 W. Washington, Monticello, IL, 61856",,08:30 AM - 04:30 PM,,ho24055334,false,true,,,,poll3015042
Pike County Clerk's Office,"121 E Washington, Pittsfield, IL, 62363",,08:30 AM - 04:30 PM,,ho71927889,false,true,,,,poll38354543
Pope County Court House,"310 East Main St, Golconda, IL, 62938",,08:00 AM - 12:00 PM,,ho47724054,false,true,,,,poll26870123
Putnam County Clerk's Office,"120 N. 4th Street, Hennepin, IL, 61327",,08:30 AM - 04:30 PM,,ho9214836,false,true,,,,poll10873516
Randolph County Clerk Office,"#1 Taylor Street, Chester, IL, 62233",Room 202,08:00 AM - 04:00 PM,,ho16113083,false,true,,,,poll36364686
County Clerk Temporary Office at Celebrations,"224 East Maine, Olney, IL, 62450",,08:00 AM - 04:00 PM,,ho68631707,false,true,,,,poll21367040
Rock Island County Clerk Office,"1504 Third Avenue, Rock Island, IL, 61201",,08:00 AM - 04:30 PM,,ho94714258,false,true,,,,poll16102408
"Saline County Clerk's Election Office, Saline County Courthouse","10 East Poplar Street, Harrisburg, IL, 62946",,08:00 AM - 04:00 PM,,ho45017861,false,true,,,,poll58946108
County Complex,"200 South 9th Street, Springfield, IL, 62701",Room 105,08:30 AM - 05:00 PM,,ho26853738,false,true,,,,poll62099408
County Clerk-Recorder's Office,"102 South Congress St., Rushville, IL, 62681",,08:00 AM - 04:00 PM,,ho41022028,false,true,,,,poll25395110
Scott County Clerk's Office,"35 East Market Street, Winchester, IL, 62694",,08:00 AM - 04:00 PM,,ho3716599,false,true,,,,poll66286510
County Clerk's office,"301 E. Main St, Shelbyville, IL, 62565",,08:00 AM - 04:00 PM,,ho7333704,false,true,,,,poll25520324
"St Clair County Clerk's Office, Election Dept, 2nd Floor","10 Public Square, Belleville, IL, 62220",,08:30 AM - 05:00 PM,,ho58598086,false,true,,,,poll96565433
Caseyville Township Office,"10001 Bunkum Rd, Fairview Heights, IL, 62208",,09:00 AM - 05:00 PM,,ho87956706,false,true,,,,poll64661106
O_  Fallon Township Office,"801 East State St, O'Fallon, IL, 62269",,09:00 AM - 05:00 PM,,ho79208052,false,true,,,,poll64511140
High Mount School,"1721 Boul Ave., Swansea, IL, 62226",,11:00 AM - 04:00 PM,,ho33890946,false,true,,,,poll14180831
Centreville Township Building,"4831 Bond Ave., Alorton, IL, 62207",,11:00 AM - 05:00 PM,,ho53037989,false,true,,,,poll49803905
Whiteside Middle School,"111 Warrior Way, Belleville, IL, 62221",,11:00 AM - 04:00 PM,,ho71300613,false,true,,,,poll79713608
"B.A.S.S.C., (off Green Mount Rd.)","2411 Pathways Crossing, Belleville, IL, 62221",,11:00 AM - 04:00 PM,,ho5895472,false,true,,,,poll37047419
VFW Post #1699,"621 Water St., Cahokia, IL, 62206",,11:00 AM - 05:00 PM,,ho62730282,false,true,,,,poll31805584
Stark County Clerk's Office,"130 West Main, Toulon, IL, 61483",,08:30 AM - 04:30 PM,,ho64380735,false,true,,,,poll7632550
Stephenson County Clerk Office,"50 West Douglas, Freeport, IL, 61032",Ste 500,08:30 AM - 04:30 PM,,ho66935928,false,true,,,,poll60763364
"Tazewell County Clerk Office, McKenzie Building","11 South 4th Street, Pekin, IL, 61554",Ste 203,08:30 AM - 05:00 PM,,ho65129844,false,true,,,,poll45562271
Hopedale Village Hall,"200 Main St, Hopedale, IL, 61747",,07:00 AM - 10:00 AM,,ho23753972,false,true,,,,poll57040264
Mackinaw Village Hall,"100 E. Fast St, Mackinaw, IL, 61755",,07:00 AM - 10:00 AM,,ho2292421,false,true,,,,poll84861083
Delavan Township,"212 Locust St, Delavan, IL, 61734",,07:00 AM - 10:00 AM,,ho7497564,false,true,,,,poll91579418
Morton Township,"300 W. Jefferson St., Morton, IL, 61550",,07:00 AM - 10:00 AM,,ho62846156,false,true,,,,poll56633759
Washington Township,"58 Valley Forge Rd., Washington, IL, 61571",,07:00 AM - 10:00 AM,,ho93778250,false,true,,,,poll76892491
Folepi_  s Market Place,"2200 E. Washington St., East Peoria, IL, 61611",,07:00 AM - 10:00 AM,,ho42108250,false,true,,,,poll39468462
Union County Courthouse,"309 West Market, Jonesboro, IL, 62952",Room 116,08:00 AM - 04:00 PM,,ho28597255,false,true,,,,poll77703722
Vermillion County Courthouse Annex,"6 North Vermilion, Danville, IL, 61832",Floor 1,08:00 AM - 04:30 PM,,ho46795467,false,true,,,,poll99722641
Wabash County Courthouse,"401 Market Street, Mt. Carmel, IL, 62863",,08:00 AM - 05:00 PM,,ho70012373,false,true,,,,poll87116057
Warren County Courthouse,"100 West Broadway, Monmouth, IL, 61462",,08:00 AM - 04:30 PM,,ho61703063,false,true,,,,poll45965087
Washington County Courthouse,"101 East St. Louis Street, Nashville, IL, 62263",,08:00 AM - 04:00 PM,,ho71131619,false,true,,,,poll69302921
Wayne County Courthouse,"301 East Main, Fairfield, IL, 62837",,08:00 AM - 04:30 PM,,ho2580527,false,true,,,,poll99212755
White County Courthouse,"301 East Main, Carmi, IL, 62821",,08:00 AM - 04:00 PM,,ho68165581,false,true,,,,poll4223154
Whiteside County Courthouse,"200 East Knox Street, Morrison, IL, 61270",,08:30 AM - 04:30 PM,,ho45564222,false,true,,,,poll31830877
Will County Office Building,"302 North Chicago Street, Joliet, IL, 60432",,08:30 AM - 04:30 PM,,ho29541465,false,true,,,,poll16477107
City of Naperville,"400 S Eagle St., Naperville, IL, 60540",,08:30 AM - 04:30 PM,,ho64826429,false,true,,,,poll92510582
Fountaindale Public Library,"300 W Briarcliff Rd., Bolingbrook, IL, 60440",,08:30 AM - 04:30 PM,,ho40524068,false,true,,,,poll99159068
Governors State University,"1 University Pkwy., University Park, IL, 60484",,10:00 AM - 05:00 PM,,ho35318442,false,true,,,,poll23440350
Joliet Park District ,"3000 W. Jefferson St., Joliet, IL, 60435",,08:30 AM - 04:30 PM,,ho97616447,false,true,,,,poll8881807
Wheatland Township ,"4232 Tower Ct., Naperville, IL, 60564",,08:30 AM - 04:30 PM,,ho1043935,false,true,,,,poll46771247
City of Braidwood ,"141 W. Main St., Braidwood, IL, 60408",,09:00 AM - 04:30 PM,,ho34799555,false,true,,,,poll57006363
City of Wilmington,"1165 S. Water St.,, Wilmington, IL, 60481",,09:00 AM - 03:30 PM,,ho37197255,false,true,,,,poll55680506
Crete Township,"1367 Wood St., Crete, IL, 60417",,08:30 AM - 03:30 PM,,ho25100026,false,true,,,,poll4678025
Frankfort Township ,"11000 W. Lincoln Hwy., Frankfort, IL, 60423",,08:30 AM - 04:00 PM,,ho61900563,false,true,,,,poll55900675
Homer Township ,"14350 W. 151st St., Homer Glen, IL, 60491",,09:00 AM - 04:00 PM,,ho18208005,false,true,,,,poll32434384
Lockport Township,"222 E. 9th St., Lockport, IL, 60441",,09:00 AM - 04:30 PM,,ho61395547,false,true,,,,poll15267150
Troy Township ,"25448 W. Seil Rd., Shorewood, IL, 60404",,08:30 AM - 03:30 PM,,ho29884705,false,true,,,,poll55742312
Village of Channahon ,"24555 S. Navajo Dr., Channahon, IL, 60410",,08:30 AM - 11:30 AM,,ho85058022,false,true,,,,poll12185794
Village of Elwood ,"401 E. Mississippi Ave, Elwood, IL, 60421",,09:00 AM - 04:00 PM,,ho32276640,false,true,,,,poll40840671
Village of Frankfort,"432 W. Nebraska St., Frankfort, IL, 60423",,08:30 AM - 04:00 PM,,ho69714482,false,true,,,,poll39724153
Village of Homer Glen,"14240 W. 151st St., Homer Glen, IL, 60491",,09:00 AM - 12:00 PM,,ho48124566,false,true,,,,poll12256100
Village of Manhattan,"260 Market Pl, Manhattan, IL, 60442",,09:00 AM - 04:30 PM,,ho37056993,false,true,,,,poll33323820
Village of Mokena ,"11004 Carpenter St., Mokena, IL, 60448",,08:30 AM - 04:00 PM,,ho24756570,false,true,,,,poll12778220
Village of Monee ,"5130 w. Court St., Monee, IL, 60449",,09:00 AM - 12:00 PM,,ho26124137,false,true,,,,poll12019069
Village of New Lenox,"1 Veterans Pkwy., New Lenox, IL, 60451",,09:00 AM - 04:00 PM,,ho52289087,false,true,,,,poll43839727
Village of Peotone ,"208 E. Main St., Peotone, IL, 60468",,09:00 AM - 03:00 PM,,ho15906353,false,true,,,,poll10642560
Village of Plainfield,"24401 W. Lockport St, Plainield, IL, 60544",,09:00 AM - 04:00 PM,,ho26737205,false,true,,,,poll11980570
Village of Romeoville,"1050 W. Romeo Rd., Romeoville, IL, 60446",,09:00 AM - 04:30 PM,,ho53025609,false,true,,,,poll79451473
Village of Shorewood,"1 Towne Center Blvd., Shorewood, IL, 60404",,08:30 AM - 04:00 PM,,ho16531974,false,true,,,,poll31916268
Washington Township,"30200 Town Center Rd., Beecher, IL, 60401",,09:00 AM - 03:00 PM,,ho43314976,false,true,,,,poll53009781
Williamson County Admin Building,"407 North Monroe Street, Marion, IL, 62959",Ste 119,08:00 AM - 04:00 PM,,ho3010954,false,true,,,,poll9744469
Winnebago County Administration Building,"404 Elm Street, Rockford, IL, 61101",Ste 101,08:00 AM - 05:00 PM,,ho87297512,false,true,,,,poll6648195
County Board Room,"107 E Court St, Eureka, IL, 61540",,08:00 AM - 05:00 PM,,ho23100429,false,true,,,,poll19513560
Aurora Election Commission Office and Philips Park Stover Visitor Center,"1000 Ray Moses Drive, Aurora, IL, 60505",,09:00 AM - 05:00 PM,,ho14071603,false,true,,,,poll16163126
Eola Public Library,"555 South Eola Road, Aurora, IL, 60504",,10:00 AM - 06:00 PM,,ho54809751,false,true,,,,poll86519112
"Eastland Mall, corridor outside JCPenney","1615 E. Empire St, Bloomington, IL, 61701",,12:00 PM - 06:00 PM,,ho74074362,false,true,,,,poll38130698
Danville Election Commission Office,"6 N. Vermilion, Danville, IL, 61832",,08:00 AM - 04:30 PM,,ho63610286,false,true,,,,poll76417031
East St. Louis City Hall,"301 River Park Drive, East St. Louis, IL, 62201",Ste 300,08:30 AM - 04:30 PM,,ho7135398,false,true,,,,poll74233494
"Galesburg City Hall, Galesburg Election Office","55 W. Tompkins St, Galesburg, IL, 61402-1387",,08:00 AM - 06:00 PM,,ho22246578,false,true,,,,poll21519179
Rockford Board of Elections,"301 South 6th Street, Rockford, IL, 61104",,08:00 AM - 05:00 PM,,ho14182574,false,true,,,,poll40569093
Emmanual Epispocal Church,"412 North Church St, Rockford, IL, 61103",,08:00 AM - 05:00 PM,,ho14862447,false,true,,,,poll5547606
Kewanee City Hall,"401 E 3rd St, Kewanee, IL, 61443",,08:00 AM - 04:00 PM,,ho4288898,false,true,,,,poll61680014
Geneseo City Hall,"115 S Oakwood Ave, Geneseo, IL, 61254",,08:00 AM - 04:00 PM,,ho16277209,false,true,,,,poll26237570
Galva City Hall,"311 NW 4th Ave., Galva, IL, 61434",,08:00 AM - 04:00 PM,,ho10855555,false,true,,,,poll8666874
Colona City Clerk's Office,"100 East 9th Ave, Colona, IL, 61241",,08:00 AM - 04:00 PM,,ho46183383,false,true,,,,poll14961876
Orion City Hall,"1202 4th St, Orion, IL, 61273",,08:00 AM - 04:00 PM,,ho87006118,false,true,,,,poll79591711
Macoupin County Court House,"201 East Main, Carlinville, IL, 62626",,08:30 AM - 04:30 PM,,ho64903149,false,true,,,,poll50970458
Girard City Hall,"111 W. Madison St., Girard, IL, 62640",,09:00 AM - 12:00 PM,,ho17384049,false,true,,,,poll95580113
Gillespie Civic Center,"115 N Macoupin St, Gillespie, IL, 62033",,09:00 AM - 12:00 PM,,ho10336704,false,true,,,,poll67507549
Pulaksi County Clerk's office,"500 Illinois Avenue, Mound City, IL, 62963",,08:00 AM - 12:00 PM,,ho71154923,false,true,,,,poll60719597
City of Chicago,"69 W Washington St., Chicago, IL, 60602",Lower Level,09:00 AM - 05:00 PM,,ho12905712,false,true,,,,poll9401676
City of Chicago,"15 Washington St., Chicago, IL, 60602",,09:00 AM - 05:00 PM,,ho78775500,false,true,,,,poll48247752
Goldblatts Building,"1615 W Chicago, Chicago, IL, 60602",,09:00 AM - 05:00 PM,,ho60294442,false,true,,,,poll2827460
Near North Library,"310 W Division St., Chicago, IL, 60610",,09:00 AM - 05:00 PM,,ho9488752,false,true,,,,poll67997393
Chicago Bee Library,"3647 S State, Chicago, IL, 60609",,09:00 AM - 05:00 PM,,ho80995806,false,true,,,,poll94583840
Dr. M. L. King Center,"4314 S Cottage Grove, Chicago, IL, 60653",,09:00 AM - 05:00 PM,,ho22820135,false,true,,,,poll64722359
Jackson Park,"6401 S Stony Island, Chicago, IL, 60637",,09:00 AM - 05:00 PM,,ho98853784,false,true,,,,poll34803540
Whitney Young Library,"7901 S M.L. King Jr. Dr., Chicago, IL, 60619",,09:00 AM - 05:00 PM,,ho62872903,false,true,,,,poll56323650
Jeffery Manor Library,"2401 E 100th St., Chicago, IL, 60617",,09:00 AM - 05:00 PM,,ho78137853,false,true,,,,poll87212222
Olive Harvey College,"10001 S Woodlawn Ave., Chicago, IL, 60628",,09:00 AM - 05:00 PM,,ho47097266,false,true,,,,poll11009938
Palmer Park,"201 E 111th St, Chicago, IL, 60628",,09:00 AM - 05:00 PM,,ho5917189,false,true,,,,poll57157144
Vodak/East Side,"3710 E 106th St, Chicago, IL, 60617",,09:00 AM - 05:00 PM,,ho37194793,false,true,,,,poll70002432
District 9 Police,"3120 S Halsted, Chicago, IL, 60608",,09:00 AM - 05:00 PM,,ho52319227,false,true,,,,poll82342849
McKinley Park,"2210 W Pershing Rd., Chicago, IL, 60609",,09:00 AM - 05:00 PM,,ho91125603,false,true,,,,poll94281631
West Lawn Park,"4233 W 65th St, Chicago, IL, 60621",,09:00 AM - 05:00 PM,,ho55561949,false,true,,,,poll19777692
Archer Heights Library,"5055 S Archer Ave., Chicago, IL, 60632",,09:00 AM - 05:00 PM,,ho23263682,false,true,,,,poll87798004
Gage Park,"2411 W 55th St., Chicago, IL, 60632",,09:00 AM - 05:00 PM,,ho83221743,false,true,,,,poll27943549
Lindblom Park,"6054 S Damen Ave, Chicago, IL, 60636",,09:00 AM - 05:00 PM,,ho96092187,false,true,,,,poll81107556
Thurgood Marshall Library,"7506 S Racine Ave, Chicago, IL, 60620",,09:00 AM - 05:00 PM,,ho83001144,false,true,,,,poll65041420
Wrightwood-Ashburn Library,"8530 S Kedzie Ave, Chicago, IL, 60652",,09:00 AM - 05:00 PM,,ho95545455,false,true,,,,poll59551832
Mt. Greenwood Park,"3721 W 111th St, Chicago, IL, 60655",,09:00 AM - 05:00 PM,,ho47334989,false,true,,,,poll61284416
Coleman Library,"731 E 63rd St, Chicago, IL, 60637",,09:00 AM - 05:00 PM,,ho30073823,false,true,,,,poll65233832
Woodson Regional Library,"9525 S Halsted St., Chicago, IL, 60628",,09:00 AM - 05:00 PM,,ho411200,false,true,,,,poll61352479
Toman Library,"2708 S Pulaski Rd., Chicago, IL, 60632",,09:00 AM - 05:00 PM,,ho76057655,false,true,,,,poll67841597
Clearing Library,"6423 W 63rd Pl, Chicago, IL, 60638",,09:00 AM - 05:00 PM,,ho50909969,false,true,,,,poll17159689
Douglass Library,"3353 W 13th St, Chicago, IL, 60623",,09:00 AM - 05:00 PM,,ho11554252,false,true,,,,poll63557653
Chinatown Library,"2100 S Wentworth Ave., Chicago, IL, 60616",,09:00 AM - 05:00 PM,,ho78027232,false,true,,,,poll50683490
Humboldt Park Library,"1605 N Troy St., Chicago, IL, 60647",,09:00 AM - 05:00 PM,,ho60326101,false,true,,,,poll5127624
Eckhart Park,"1330 W Chicago Ave., Chicago, IL, 60642",,09:00 AM - 05:00 PM,,ho99772448,false,true,,,,poll57023444
W. Side Learning Center,"4624 W Madison St., Chicago, IL, 60644",,09:00 AM - 05:00 PM,,ho72366406,false,true,,,,poll20122109
Amundsen Park,"6200 W Bloomingdale Ave., Chicago, IL, 60639",,09:00 AM - 05:00 PM,,ho3057601,false,true,,,,poll69561605
Kilbourn Park,"3501 N Kilbourn Ave, Chicago, IL, 60641",,09:00 AM - 05:00 PM,,ho22243361,false,true,,,,poll93267923
Portage Cragin Library,"5108 W Belmont Ave, Chicago, IL, 60641",,09:00 AM - 05:00 PM,,ho55510736,false,true,,,,poll71206004
Bucktown-Wicker Park Library,"1701 N Milwaukee Ave, Chicago, IL, 60647",,09:00 AM - 05:00 PM,,ho32526133,false,true,,,,poll84854583
McFetridge Sports Center,"3843 N California Ave, Chicago, IL, 60618",,09:00 AM - 05:00 PM,,ho19994440,false,true,,,,poll50942129
West Pullman Library,"830 W 119th St, Chicago, IL, 60643",,09:00 AM - 05:00 PM,,ho74908942,false,true,,,,poll4230847
NEIU-El-Centro,"3390 N Avondale Ave., Chicago, IL, 60618",,09:00 AM - 05:00 PM,,ho32246222,false,true,,,,poll99893291
West Belmont Library,"3104 N Narragansett Ave., Chicago, IL, 60634",,09:00 AM - 05:00 PM,,ho96598977,false,true,,,,poll28665573
West Chicago Library,"4856 W Chicago Ave., Chicago, IL, 60651",,09:00 AM - 05:00 PM,,ho64307262,false,true,,,,poll68837894
Hiawatha Park,"8029 W Forest Preserve Dr., Chicago, IL, 60634",,09:00 AM - 05:00 PM,,ho24720726,false,true,,,,poll87657441
N. Park Village Adm. Bldg.,"5801 N Pulaski Rd., Chicago, IL, 60646",,09:00 AM - 05:00 PM,,ho43311184,false,true,,,,poll76910405
Budlong Woods Library,"5630 N Lincoln Ave., Chicago, IL, 60659",,09:00 AM - 05:00 PM,,ho18888659,false,true,,,,poll37639722
Roden Library,"6083 N Northwest Hwy, Chicago, IL, 60631",,09:00 AM - 05:00 PM,,ho2142235,false,true,,,,poll96023609
Museum of Broadcast Communications,"360 N State St., Chicago, IL, 60654",,09:00 AM - 05:00 PM,,ho90901194,false,true,,,,poll69618202
Lincoln Park Library,"1150 W Fullerton Ave., Chicago, IL, 60614",,09:00 AM - 05:00 PM,,ho34486461,false,true,,,,poll97220600
Merlo Library,"644 W Belmont Ave, Chicago, IL, 60657",,09:00 AM - 05:00 PM,,ho77661829,false,true,,,,poll60772135
District 16 Police,"5151 N Milwaukee Ave, Chicago, IL, 60630",,09:00 AM - 05:00 PM,,ho29420596,false,true,,,,poll75425625
Truman College,"1145 W Wilson Ave, Chicago, IL, 60640",,09:00 AM - 05:00 PM,,ho79702313,false,true,,,,poll89412508
Welles Park,"2333 W Sunnyside Ave, Chicago, IL, 60625",,09:00 AM - 05:00 PM,,ho98417232,false,true,,,,poll75074563
Edgewater Library,"6000 N Broadway, Chicago, IL, 60660",,09:00 AM - 05:00 PM,,ho77320806,false,true,,,,poll90256343
Pottawattomie Park,"7340 N Rogers Ave, Chicago, IL, 60626",,09:00 AM - 05:00 PM,,ho32170286,false,true,,,,poll61419793
Warren Park,"6601 N Western Ave, Chicago, IL, 60645",,09:00 AM - 05:00 PM,,ho50137630,false,true,,,,poll88299171
"Chicago State Univ., Cordell Reid Building","9501 S ML King Drive, Chicago, IL, 60628",,10:00 AM - 05:00 PM,,ho26443885,false,true,,,,poll31397797
"UIC, Student Center East, Room 613","750 S Halsted St, Chicago, IL, 60607",,10:00 AM - 05:00 PM,,ho12033517,false,true,,,,poll40566458
"NE IL Univ., Student Union Bldg.,","5500 N St Louis Ave, Chicago, IL, 60625",,10:00 AM - 05:00 PM,,ho92837605,false,true,,,,poll12118945
County Clerk Office,"1776 East Washington, Urbana, IL, 61802",,08:00 AM - 04:30 PM,,ho93515161,false,true,,,,poll1360343
"UI Campus: Illini Union, Federal Room (basement)","1401 West Green St., Urbana, IL, 61801",,08:00 AM - 04:30 PM,,ho19125434,false,true,,,,poll60745687
North Champaign: The Church of the Living God,"312 East Bradley, Champaign, IL, 61820",,08:00 AM - 04:30 PM,,ho1082477,false,true,,,,poll82753274
West Champaign: Leonhard Recreation Center,"2307 Sangamon Drive, Champaign, IL, 61821",,08:00 AM - 04:30 PM,,ho22554070,false,true,,,,poll91081739
Southwest Champaign: Meadowbrook Community Church,"1902 South Duncan Road, Champaign, IL, 61822",,08:00 AM - 04:30 PM,,ho89671653,false,true,,,,poll14418819
Mahomet: Lake of the Woods Pavilion,"Lake of the Woods Rd., Mahomet, IL, 61853",,08:00 AM - 04:30 PM,,ho81508608,false,true,,,,poll3165213
Rantoul: The Gathering Place (First United Methodist Church),"200 South Century Blvd, Rantoul, IL, 61866",,08:00 AM - 04:30 PM,,ho24382973,false,true,,,,poll50455901
St. Joseph: Prince of Peace Lutheran Church,"802 East Douglas St., St. Joseph, IL, 61873",,08:00 AM - 04:30 PM,,ho84648088,false,true,,,,poll72281782
Tolono Public Library,"111 East Main St., Tolono, IL, 61880",,08:00 AM - 04:30 PM,,ho47506412,false,true,,,,poll43168783
