ocd-division,homepage-url,County,Location Name,Address 1,Address 2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,notes
ocd-division/country:us/state:il/county:greene,,Greene County,Greene County Clerk Office,519 North Main Street,,,Carrollton,IL,62016,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:greene,,Greene County,Greene County Clerk Office,519 North Main Street,,,Carrollton,IL,62016,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:greene,,Greene County,Greene County Clerk Office,519 North Main Street,,,Carrollton,IL,62016,09:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:greene,,Greene County,Greene County Clerk Office,519 North Main Street,,,Carrollton,IL,62016,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:greene,,Greene County,Greene County Clerk Office,519 North Main Street,,,Carrollton,IL,62016,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:greene,,Greene County,Greene County Clerk Office,519 North Main Street,,,Carrollton,IL,62016,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:00:00 - 05:00,12:00:00 - 05:00,10/8/16,10/8/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,18:30:00 - 05:00,10/11/16,10/11/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,10/12/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:00:00 - 05:00,12:00:00 - 05:00,10/22/16,10/22/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,09:00:00 - 05:00,12:00:00 - 05:00,10/23/16,10/23/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,10/24/16,10/24/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,18:30:00 - 05:00,10/25/16,10/25/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,10/26/16,10/26/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,18:30:00 - 05:00,10/27/16,10/27/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,10/28/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,09:00:00 - 05:00,12:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,10/31/16,10/31/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,18:30:00 - 05:00,11/1/16,11/1/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,11/2/16,11/2/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,18:30:00 - 05:00,11/3/16,11/3/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 05:00,16:00:00 - 05:00,11/4/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:grundy,http://www.grundyco.org/county-clerkrecorder/clerk-home/elections-department/,Grundy County,Grundy County Courthouse Lobby,111 East Washington St,,,Morris,IL,60450,08:30:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hamilton,,Hamilton County,Hamilton County Clerk's Office,100 South Jackson Street,,,Mcleansboro,IL,62859,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 05:00,12:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,13:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 05:00,12:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,13:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hancock,,Hancock County,Hancock County Clerk Office,500 Main Street,,,Carthage,IL,62321,13:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:hardin,,Hardin County,Hardin County Clerk Office,Main and Market Streets,,,Elizabethtown,IL,62931,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henderson,,Henderson County,Henderson County Clerk's Office,307 Warren St,,,Oquawka,IL,61469,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,12:00:00 - 05:00,10/15/16,10/15/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:henry,http://www.henrycty.com/Departments/Elections/tabid/357/Default.aspx,Henry County,Henry County Clerk Office,307 West Center Street,,,Cambridge,IL,61238,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:iroquois,http://www.co.iroquois.il.us/offices/clerk/,Iroquois County,The County Clerk_验s Office in the Administrative Center,1001 E. Grant St.,,,Watseka,IL,60970,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:iroquois,http://www.co.iroquois.il.us/offices/clerk/,Iroquois County,The County Clerk_验s Office in the Administrative Center,1001 E. Grant St.,,,Watseka,IL,60970,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:iroquois,http://www.co.iroquois.il.us/offices/clerk/,Iroquois County,The County Clerk_验s Office in the Administrative Center,1001 E. Grant St.,,,Watseka,IL,60970,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:iroquois,http://www.co.iroquois.il.us/offices/clerk/,Iroquois County,The County Clerk_验s Office in the Administrative Center,1001 E. Grant St.,,,Watseka,IL,60970,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:iroquois,http://www.co.iroquois.il.us/offices/clerk/,Iroquois County,The County Clerk_验s Office in the Administrative Center,1001 E. Grant St.,,,Watseka,IL,60970,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:iroquois,http://www.co.iroquois.il.us/offices/clerk/,Iroquois County,The County Clerk_验s Office in the Administrative Center,1001 E. Grant St.,,,Watseka,IL,60970,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:iroquois,http://www.co.iroquois.il.us/offices/clerk/,Iroquois County,The County Clerk_验s Office in the Administrative Center,1001 E. Grant St.,,,Watseka,IL,60970,08:30:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
