ocd_division,county,location_name,address_1,address_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:mn/place:edina,Hennepin,,4801 West 50th St,,,Edina,MN,55424,800,1630,10/10/16,10/14/16,False,False,False,1192,,"4801 West 50th St, Edina, MN 55424", ,08:00 AM-04:30 PM,,ho28148600,false,true,,,,poll93081070
ocd-division/country:us/state:mn/place:edina,Hennepin,,4801 West 50th St,,,Edina,MN,55424,800,1630,10/17/16,10/21/16,False,False,False,1193,,"4801 West 50th St, Edina, MN 55424", ,08:00 AM-04:30 PM,,ho28148600,false,true,,,,poll93081070
ocd-division/country:us/state:mn/place:edina,Hennepin,,4801 West 50th St,,,Edina,MN,55424,800,1630,10/24/16,10/28/16,False,False,False,1194,,"4801 West 50th St, Edina, MN 55424", ,08:00 AM-04:30 PM,,ho28148600,false,true,,,,poll93081070
ocd-division/country:us/state:mn/place:edina,Hennepin,,4801 West 50th St,,,Edina,MN,55424,800,1630,10/31/16,11/4/16,False,False,False,1195,,"4801 West 50th St, Edina, MN 55424", ,08:00 AM-04:30 PM,,ho28148600,false,true,,,,poll93081070
ocd-division/country:us/state:mn/place:edina,Hennepin,,4801 West 50th St,,,Edina,MN,55424,1000,1500,11/5/16,11/5/16,False,False,False,1196,,"4801 West 50th St, Edina, MN 55424", ,10:00 AM-03:00 PM,,ho28148600,false,true,,,,poll93081070
ocd-division/country:us/state:mn/place:edina,Hennepin,,4801 West 50th St,,,Edina,MN,55424,800,1700,11/7/16,11/7/16,False,False,False,1197,,"4801 West 50th St, Edina, MN 55424", ,08:00 AM-05:00 PM,,ho28148600,false,true,,,,poll93081070
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1630,9/23/16,9/23/16,False,False,False,1198,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1630,9/26/16,9/30/16,False,False,False,1199,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1630,10/3/16,10/7/16,False,False,False,1200,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1630,10/10/16,10/14/16,False,False,False,1201,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1630,10/17/16,10/21/16,False,False,False,1202,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1630,10/24/16,10/28/16,False,False,False,1203,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1630,10/31/16,11/4/16,False,False,False,1204,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,1000,1500,11/5/16,11/5/16,False,False,False,1205,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,10:00 AM-03:00 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/place:st_bonifacius,Hennepin,,8535 Kennedy Memorial Dr,,,St. Bonifacius,MN,55375,800,1700,11/7/16,11/7/16,False,False,False,1206,,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-05:00 PM,,ho62673608,false,true,,,,poll99948642
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1630,9/23/16,9/23/16,False,False,False,1207,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1630,9/26/16,9/30/16,False,False,False,1208,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1630,10/3/16,10/7/16,False,False,False,1209,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1630,10/10/16,10/14/16,False,False,False,1210,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1630,10/17/16,10/21/16,False,False,False,1211,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1630,10/24/16,10/28/16,False,False,False,1212,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1630,10/31/16,11/4/16,False,False,False,1213,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,1000,1500,11/5/16,11/5/16,False,False,False,1214,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,10:00 AM-03:00 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,,Caledonia,MN,55921,800,1700,11/7/16,11/7/16,False,False,False,1215,Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-05:00 PM,,ho25471639,false,true,,,,poll46190138
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1630,9/23/16,9/23/16,False,False,False,1216,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1630,9/26/16,9/30/16,False,False,False,1217,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1630,10/3/16,10/7/16,False,False,False,1218,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1630,10/10/16,10/14/16,False,False,False,1219,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1630,10/17/16,10/21/16,False,False,False,1220,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1630,10/24/16,10/28/16,False,False,False,1221,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1630,10/31/16,11/4/16,False,False,False,1222,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,1000,1500,11/5/16,11/5/16,False,False,False,1223,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,10:00 AM-03:00 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,,Park Rapids,MN,56470,800,1700,11/7/16,11/7/16,False,False,False,1224,Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-05:00 PM,,ho98231957,false,true,,,,poll82394927
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1630,9/23/16,9/23/16,False,False,False,1225,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1630,9/26/16,9/30/16,False,False,False,1226,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1630,10/3/16,10/7/16,False,False,False,1227,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1630,10/10/16,10/14/16,False,False,False,1228,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1630,10/17/16,10/21/16,False,False,False,1229,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1630,10/24/16,10/28/16,False,False,False,1230,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1630,10/31/16,11/4/16,False,False,False,1231,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,1000,1500,11/5/16,11/5/16,False,False,False,1232,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,10:00 AM-03:00 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,,Cambridge,MN,55008,800,1700,11/7/16,11/7/16,False,False,False,1233,Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-05:00 PM,,ho51613188,false,true,,,,poll1978105
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1630,9/23/16,9/23/16,False,False,False,1234,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1630,9/26/16,9/30/16,False,False,False,1235,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1630,10/3/16,10/7/16,False,False,False,1236,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1630,10/10/16,10/14/16,False,False,False,1237,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1630,10/17/16,10/21/16,False,False,False,1238,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1630,10/24/16,10/28/16,False,False,False,1239,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1630,10/31/16,11/4/16,False,False,False,1240,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,1000,1500,11/5/16,11/5/16,False,False,False,1241,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,10:00 AM-03:00 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1700,11/7/16,11/7/16,False,False,False,1242,Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-05:00 PM,,ho64754968,false,true,,,,poll66156846
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,9/23/16,9/23/16,False,False,False,1243,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,9/26/16,9/30/16,False,False,False,1244,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10/3/16,10/7/16,False,False,False,1245,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10/10/16,10/14/16,False,False,False,1246,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10/17/16,10/21/16,False,False,False,1247,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10/24/16,10/28/16,False,False,False,1248,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10/31/16,11/4/16,False,False,False,1249,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,1000,1500,11/5/16,11/5/16,False,False,False,1250,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,10:00 AM-03:00 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1700,11/7/16,11/7/16,False,False,False,1251,Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-05:00 PM,,ho46978199,false,true,,,,poll5849899
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,9/23/16,9/23/16,False,False,False,1252,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,9/26/16,9/30/16,False,False,False,1253,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10/3/16,10/7/16,False,False,False,1254,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10/10/16,10/14/16,False,False,False,1255,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10/17/16,10/21/16,False,False,False,1256,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10/24/16,10/28/16,False,False,False,1257,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10/31/16,11/4/16,False,False,False,1258,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,1000,1500,11/5/16,11/5/16,False,False,False,1259,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,10:00 AM-03:00 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1700,11/7/16,11/7/16,False,False,False,1260,,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-05:00 PM,,ho92458626,false,true,,,,poll46165323
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,9/23/16,9/23/16,False,False,False,1261,Kandiyohi County Office Building,"400 Benson Ave Sw, Willmar, MN 56201", ,08:00 AM-04:30 PM,,ho62660065,false,true,,,,poll39239877
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,9/26/16,9/30/16,False,False,False,1262,Kandiyohi County Office Building,"400 Benson Ave Sw, Willmar, MN 56201", ,08:00 AM-04:30 PM,,ho62660065,false,true,,,,poll39239877
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,10/3/16,10/7/16,False,False,False,1263,Kandiyohi County Office Building,"400 Benson Ave Sw, Willmar, MN 56201", ,08:00 AM-04:30 PM,,ho62660065,false,true,,,,poll39239877
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,10/10/16,10/14/16,False,False,False,1264,Kandiyohi County Office Building,"400 Benson Ave Sw, Willmar, MN 56201", ,08:00 AM-04:30 PM,,ho62660065,false,true,,,,poll39239877
